run_id,condition,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,phase,block,trial,rewarded,image,unrewarded_left_trials,unrewarded_right_trials,task,correct_shape,response,correct,did_reward,value,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
3,1,null,"""",null,html-keyboard-response,267,295140,0.0-3.0-0.0-3.75-0.75,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,268,295655,0.0-3.0-0.0-0.76,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,523.2899999828078,"<img src=""7C_10S_yellow4.jpg"" style=""width:500px;""></img>",76,html-keyboard-response,269,296180,0.0-3.0-0.0-1.76,test,1,77,1,7C_10S_yellow4.jpg,0,0,respond,squares,squares,true,true,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,reward-coin-drop.mp3,null,audio-keyboard-response,270,297682,0.0-3.0-0.0-2.76-0.76,test,1,"""","""","""","""","""",reward-feedback,"""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,271,298192,0.0-3.0-0.0-0.77,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,1238.8250000076368,"<img src=""7C_10S_yellow5.jpg"" style=""width:500px;""></img>",76,html-keyboard-response,272,299435,0.0-3.0-0.0-1.77,test,1,78,1,7C_10S_yellow5.jpg,0,0,respond,squares,squares,true,true,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,reward-coin-drop.mp3,null,audio-keyboard-response,273,300938,0.0-3.0-0.0-2.77-0.77,test,1,"""","""","""","""","""",reward-feedback,"""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,274,301445,0.0-3.0-0.0-0.78,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,681.0650000115857,"<img src=""7S_10C_yellow8.jpg"" style=""width:500px;""></img>",65,html-keyboard-response,275,302133,0.0-3.0-0.0-1.78,test,1,79,0,7S_10C_yellow8.jpg,0,0,respond,circles,circles,true,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,276,303641,0.0-3.0-0.0-3.78-0.78,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,277,304153,0.0-3.0-0.0-0.79,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,808.4000000380911,"<img src=""7C_10S_yellow5.jpg"" style=""width:500px;""></img>",76,html-keyboard-response,278,304964,0.0-3.0-0.0-1.79,test,1,80,1,7C_10S_yellow5.jpg,0,0,respond,squares,squares,true,true,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,reward-coin-drop.mp3,null,audio-keyboard-response,279,306477,0.0-3.0-0.0-2.79-0.79,test,1,"""","""","""","""","""",reward-feedback,"""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,280,306988,0.0-3.0-0.0-0.80,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,686.5050000487827,"<img src=""7S_10C_yellow9.jpg"" style=""width:500px;""></img>",65,html-keyboard-response,281,307676,0.0-3.0-0.0-1.80,test,1,81,0,7S_10C_yellow9.jpg,0,0,respond,circles,circles,true,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,282,309185,0.0-3.0-0.0-3.80-0.80,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,283,309697,0.0-3.0-0.0-0.81,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,1417.8899999824353,"<img src=""7C_10S_yellow5.jpg"" style=""width:500px;""></img>",65,html-keyboard-response,284,311118,0.0-3.0-0.0-1.81,test,1,82,1,7C_10S_yellow5.jpg,0,0,respond,squares,circles,false,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,285,312630,0.0-3.0-0.0-3.81-0.81,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,286,313143,0.0-3.0-0.0-0.82,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,514.6850000019185,"<img src=""7C_10S_yellow3.jpg"" style=""width:500px;""></img>",76,html-keyboard-response,287,313662,0.0-3.0-0.0-1.82,test,1,83,1,7C_10S_yellow3.jpg,0,1,respond,squares,squares,true,true,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,reward-coin-drop.mp3,null,audio-keyboard-response,288,315179,0.0-3.0-0.0-2.82-0.82,test,1,"""","""","""","""","""",reward-feedback,"""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,289,315694,0.0-3.0-0.0-0.83,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,794.0299999900162,"<img src=""7C_10S_yellow4.jpg"" style=""width:500px;""></img>",76,html-keyboard-response,290,316496,0.0-3.0-0.0-1.83,test,1,84,1,7C_10S_yellow4.jpg,0,1,respond,squares,squares,true,true,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,reward-coin-drop.mp3,null,audio-keyboard-response,291,318007,0.0-3.0-0.0-2.83-0.83,test,1,"""","""","""","""","""",reward-feedback,"""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,292,318522,0.0-3.0-0.0-0.84,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,728.0749999918044,"<img src=""7S_10C_yellow6.jpg"" style=""width:500px;""></img>",65,html-keyboard-response,293,319262,0.0-3.0-0.0-1.84,test,1,85,0,7S_10C_yellow6.jpg,0,1,respond,circles,circles,true,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,294,320769,0.0-3.0-0.0-3.84-0.84,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,295,321270,0.0-3.0-0.0-0.85,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,620.5900000059046,"<img src=""7C_10S_yellow4.jpg"" style=""width:500px;""></img>",76,html-keyboard-response,296,321892,0.0-3.0-0.0-1.85,test,1,86,0,7C_10S_yellow4.jpg,0,1,respond,squares,squares,true,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,297,323408,0.0-3.0-0.0-3.85-0.85,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,298,323912,0.0-3.0-0.0-0.86,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,991.1049999645911,"<img src=""7S_10C_yellow8.jpg"" style=""width:500px;""></img>",65,html-keyboard-response,299,324905,0.0-3.0-0.0-1.86,test,1,87,0,7S_10C_yellow8.jpg,0,0,respond,circles,circles,true,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,300,326425,0.0-3.0-0.0-3.86-0.86,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,301,326938,0.0-3.0-0.0-0.87,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,629.9700000090525,"<img src=""7S_10C_yellow9.jpg"" style=""width:500px;""></img>",65,html-keyboard-response,302,327572,0.0-3.0-0.0-1.87,test,1,88,1,7S_10C_yellow9.jpg,0,0,respond,circles,circles,true,true,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,reward-coin-drop.mp3,null,audio-keyboard-response,303,329074,0.0-3.0-0.0-2.87-0.87,test,1,"""","""","""","""","""",reward-feedback,"""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,304,329599,0.0-3.0-0.0-0.88,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,689.5500000100583,"<img src=""7S_10C_yellow10.jpg"" style=""width:500px;""></img>",76,html-keyboard-response,305,330290,0.0-3.0-0.0-1.88,test,1,89,0,7S_10C_yellow10.jpg,0,0,respond,circles,squares,false,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,306,331794,0.0-3.0-0.0-3.88-0.88,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,307,332306,0.0-3.0-0.0-0.89,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,571.204999985639,"<img src=""7C_10S_yellow5.jpg"" style=""width:500px;""></img>",76,html-keyboard-response,308,332890,0.0-3.0-0.0-1.89,test,1,90,1,7C_10S_yellow5.jpg,0,0,respond,squares,squares,true,true,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,reward-coin-drop.mp3,null,audio-keyboard-response,309,334407,0.0-3.0-0.0-2.89-0.89,test,1,"""","""","""","""","""",reward-feedback,"""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,310,334922,0.0-3.0-0.0-0.90,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,571.6600000159815,"<img src=""7S_10C_yellow7.jpg"" style=""width:500px;""></img>",65,html-keyboard-response,311,335497,0.0-3.0-0.0-1.90,test,1,91,0,7S_10C_yellow7.jpg,0,0,respond,circles,circles,true,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,312,337010,0.0-3.0-0.0-3.90-0.90,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,313,337513,0.0-3.0-0.0-0.91,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,488.0649999831803,"<img src=""7S_10C_yellow9.jpg"" style=""width:500px;""></img>",65,html-keyboard-response,314,338004,0.0-3.0-0.0-1.91,test,1,92,0,7S_10C_yellow9.jpg,0,0,respond,circles,circles,true,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,315,339510,0.0-3.0-0.0-3.91-0.91,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,316,340024,0.0-3.0-0.0-0.92,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,504.97999996878207,"<img src=""7S_10C_yellow9.jpg"" style=""width:500px;""></img>",65,html-keyboard-response,317,340532,0.0-3.0-0.0-1.92,test,1,93,0,7S_10C_yellow9.jpg,0,0,respond,circles,circles,true,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,318,342048,0.0-3.0-0.0-3.92-0.92,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,319,342551,0.0-3.0-0.0-0.93,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,520.250000001397,"<img src=""7C_10S_yellow6.jpg"" style=""width:500px;""></img>",76,html-keyboard-response,320,343080,0.0-3.0-0.0-1.93,test,1,94,0,7C_10S_yellow6.jpg,0,0,respond,squares,squares,true,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,321,344583,0.0-3.0-0.0-3.93-0.93,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,322,345097,0.0-3.0-0.0-0.94,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,486.77499999757856,"<img src=""7S_10C_yellow10.jpg"" style=""width:500px;""></img>",65,html-keyboard-response,323,345586,0.0-3.0-0.0-1.94,test,1,95,0,7S_10C_yellow10.jpg,0,0,respond,circles,circles,true,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,324,347107,0.0-3.0-0.0-3.94-0.94,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,325,347609,0.0-3.0-0.0-0.95,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,399.7999999555759,"<img src=""7C_10S_yellow4.jpg"" style=""width:500px;""></img>",76,html-keyboard-response,326,348011,0.0-3.0-0.0-1.95,test,1,96,1,7C_10S_yellow4.jpg,0,0,respond,squares,squares,true,true,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,reward-coin-drop.mp3,null,audio-keyboard-response,327,349513,0.0-3.0-0.0-2.95-0.95,test,1,"""","""","""","""","""",reward-feedback,"""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"<p class=""fixation"">+</p>",null,html-keyboard-response,328,350030,0.0-3.0-0.0-0.96,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,523.685000021942,"<img src=""7S_10C_yellow8.jpg"" style=""width:500px;""></img>",65,html-keyboard-response,329,350556,0.0-3.0-0.0-1.96,test,1,97,0,7S_10C_yellow8.jpg,0,0,respond,circles,circles,true,false,"""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
3,1,null,"""",null,html-keyboard-response,330,352071,0.0-3.0-0.0-3.96-0.96,test,1,"""","""","""","""","""","""","""","""","""","""","""","2020-11-25 19:08:12",96.248.40.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10.0
